Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:08:06.917,00:08:09.974,"God's, the word of God, and here is the physical evidence.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:08:11.277,00:08:18.319,"And I gave some details of the miracle, including the total of the numbers in the Quran.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:08:18.319,00:08:22.727,"When you take all the numbers mentioned in the Quran and add them up, the total is divisible by 19.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:08:23.254,00:08:33.435,"So, these, these people from the Islamic, American Islamic College in Chicago, also the same city,",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:08:33.435,00:08:40.267,"they stood up and instead of attacking Dr. Hamilton, they attacked Rashad Khalifa. They attacked me.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:08:40.727,00:08:45.000,"The guy who said ""the Quran is hallucinations by Muhammad"" is okay.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:08:45.436,00:08:51.661,"But the person who stood up to say ""the Quran is the word of God,"" they attacked me and they said",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:08:51.661,00:08:57.360,"""you didn't count the Shadda (geminate), Arrahman. There is a Shadda on the RA. You must count two RAs.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:08:57.991,00:08:59.911,"""Muhammad (محمد) is, is five letters.""",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:09:00.000,00:09:05.400,"Well, he had written before that, that Muhammad is five letters.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:09:06.420,00:09:11.053,And I think his objective was because in the appendix 2 or I had published that if you,Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:09:11.053,00:09:16.986,"add Ibrahim, Muhammad, and Rashad, the values of this and that, so they want to mess this up.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:09:17.554,00:09:21.370,"And he wants Muhammad (محمد) to be written Muhamamad (محممد). You know, two Ms.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:09:22.171,00:09:27.336,"So, when he stood up and mentioned his name, I said ""oh, you're the fellow who thinks Muhammad should be five letters.""",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:09:27.336,00:09:31.305,"And even the Americans laughed, who are not Arabic speaking people.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:09:32.127,00:09:37.583,"He said ""yes, if you put five coins on top of each other and you look at them, how many do you see?""",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:09:38.747,00:09:40.077,"Dr. Khalifa: I said ""it depends on the angle.""",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:09:40.077,00:09:43.011,"A man: (unintelligible) was very quiet, just (unintelligible).",A man,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:09:43.011,00:09:44.244,Dr. Khalifa: Yeah.,Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:09:44.244,00:09:56.679,"A man: By the way, the sequence of talk was just, I mean, Dr. Hamilton was, was talking before Dr. Khalifa and nobody knew,",A man,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:09:56.679,00:10:03.710,"I mean, everyone was gonna talk about. He went and talked about",A man,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:03.710,00:10:11.320,"Quranic hallucinations of Muhammad, exactly before Rashad talked, and then Rashad talked",A man,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:11.320,00:10:14.600,"A man: immediately after him. I mean, who, who, who put that order?",A man,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:14.600,00:10:15.799,Dr. Khalifa: Who planned it this way?,Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:15.799,00:10:19.139,"And how many people were talking, that was three-day seminar or something.",A man,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:19.139,00:10:19.940,Dr. Khalifa: Yes.,Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:19.940,00:10:23.495,"A man: It was three days and they put people at random. You know, this,",A man,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:23.495,00:10:28.453,"A man: they didn't organize it. It was not the chairman who organized it, they didn't even know who he was.",A man,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:28.742,00:10:33.636,"Dr. Khalifa: Yeah, they thought the, they thought the chairman of the session was me.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:33.636,00:10:34.375,A man: Yes.,A man,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:34.745,00:10:36.212,"Dr. Khalifa: They were about to kill him, you know.",Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:37.506,00:10:39.521,Dr. Khalifa: Atif was there and Ihsan was there.,Dr. Khalifa,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:39.521,00:10:40.021,A man: Yes.,A man,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:40.021,00:10:45.000,"All (unintelligible), all his games and just he was expecting everybody to be angry and mad and he gets Rashad.",Atif,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:45.000,00:10:45.643,A man: Yes.,A man,
13 Quran Study From Behrouz 313 Sura 7;12 By Rashad Adam & Eve's Body 12 24 1989,https://www.youtube.com/watch?v=FE-6av2KRP4,00:10:45.643,00:10:50.668,"Atif: And he throws his last coin and said ""oh, aren't you the one who's saying you are messenger?""",Atif,
