chapter_number,placement_before_verse,verse_id,text,pdf_page,printed_page,bbox,bbox_normalized,later_edition_candidates_same_verse,exact_match_to_later_edition
40,60,40:60,Supplication: A Form of Worship*,493,474,"[171.69, 77.748, 345.942, 89.748]","[0.331512, 0.108785, 0.667971, 0.125575]",Supplication: A Form of Worship*,True
40,66,40:66,"Before God’s Blessings Upon Him, Muhammad Used to Worship Idols",493,474,"[57.95, 468.698, 234.71, 494.598]","[0.111894, 0.655797, 0.453196, 0.692036]","Before God's Blessings Upon Him, Muhammad Used to Worship Idols",False
40,84,40:84,GodALONE,495,476,"[112.45, 452.019, 178.87, 462.019]","[0.217127, 0.63246, 0.345376, 0.646451]",God ALONE,False
41,13,41:13,Warning,497,478,"[238.69, 91.648, 280.69, 103.648]","[0.46088, 0.128233, 0.541977, 0.145024]",Warning,True
41,21,41:21,A Video Record,498,479,"[218.75, 48.198, 299.402, 60.198]","[0.422379, 0.067439, 0.578108, 0.084229]",The Video Record,False
41,29,41:29,On the Day of Judgment,498,479,"[198.85, 589.398, 322.03, 601.398]","[0.383954, 0.824679, 0.6218, 0.84147]",On the Day of Judgment,True
41,30,41:30,Perfect Happiness: Now and Forever,499,480,"[166.19, 48.448, 351.95, 60.448]","[0.320892, 0.067788, 0.679571, 0.084579]",Perfect Happiness: Now and Forever,True
41,36,41:36,When the Devil Entices You,499,480,"[75.95, 435.348, 216.146, 447.348]","[0.14665, 0.609134, 0.417351, 0.625925]",When the Devil Entices You,True
41,47,41:47,Idols Disown Their Followers,501,482,"[184.69, 48.198, 332.902, 60.198]","[0.356613, 0.067439, 0.642792, 0.084229]",Idols Disown Their Followers,True
41,49,41:49,Bad Weather Friends,501,482,"[207.0, 164.148, 313.56, 176.148]","[0.399691, 0.229674, 0.605445, 0.246465]",Bad Weather Friends,True
41,53,41:53,The Great Prophecy*,501,482,"[94.2, 492.198, 200.412, 504.198]","[0.181888, 0.688678, 0.38697, 0.705468]",A Great Prophecy*,False
42,14,42:14,Monotheists w Idol Worshipers,503,484,"[64.45, 309.348, 228.263, 321.352]","[0.124445, 0.432837, 0.440747, 0.449631]",,False
42,15,42:15,Message to the Christians and the Jews,503,484,"[161.4, 553.398, 355.728, 565.398]","[0.311643, 0.774309, 0.686866, 0.791099]",Message to the Christians and the Jews,True
42,30,42:30,Only A Consequence,505,486,"[205.8, 565.648, 310.476, 577.648]","[0.397374, 0.791449, 0.59949, 0.808239]",Only A Consequence,True
42,37,42:37,Traits of the Believers,506,487,"[93.95, 272.948, 202.994, 284.948]","[0.181406, 0.381906, 0.391956, 0.398697]",Traits of the Believers,True
42,51,42:51,How God Communicates With Us,507,488,"[173.65, 571.148, 345.946, 583.148]","[0.335296, 0.799144, 0.667978, 0.815934]",How God Communicates With Us,True
43,15,43:15,Angels As Daughters: A Blasphemy,509,490,"[55.549, 196.998, 234.601, 208.998]","[0.107258, 0.275638, 0.452985, 0.292428]",Angels As Daughters: A Blasphemy,True
43,31,43:31,Muhammad Ridiculed,510,491,"[90.099, 405.698, 204.795, 417.698]","[0.17397, 0.567649, 0.395433, 0.584439]",Muhammad Ridiculed,True
43,33,43:33,Materials of This World: All That The Disbelievers Get,510,491,"[120.34, 593.498, 398.572, 605.498]","[0.232361, 0.830416, 0.769593, 0.847206]",Materials of This World: All That The Disbelievers Get,True
43,48,43:48,Moses and Pharaoh,512,493,"[209.15, 47.498, 309.518, 59.498]","[0.403842, 0.066459, 0.59764, 0.083249]",Moses and Pharaoh,True
43,68,43:68,The Righteous,513,494,"[111.7, 383.948, 182.668, 395.948]","[0.215679, 0.537216, 0.352709, 0.554006]",The Righteous,True
43,78,43:78,They Hate The Truth,514,495,"[207.94, 138.348, 313.696, 150.348]","[0.401506, 0.193575, 0.605708, 0.210366]",They Hate The Truth,True
44,10,44:10,A Major Prophecy*,515,496,"[96.099, 310.648, 195.111, 322.648]","[0.185555, 0.434656, 0.376735, 0.451446]",The Smoke: A Major Prophecy*,False
44,34,44:34,Expect The Same Consequences,516,497,"[64.7, 452.598, 229.028, 464.598]","[0.124928, 0.63327, 0.442224, 0.650061]",Expect The Same Consequences,True
44,51,44:51,The Righteous,517,498,"[110.3, 344.498, 181.436, 356.498]","[0.212975, 0.482018, 0.35033, 0.498808]",The Righteous,True
45,6,45:6,Which Hadith?,518,499,"[109.3, 253.648, 185.548, 265.648]","[0.211045, 0.354902, 0.35827, 0.371692]",Which Hadith?*,False
46,5,46:5,The Idols Totally Unaware,521,502,"[193.3, 606.948, 327.172, 618.948]","[0.373238, 0.849235, 0.631728, 0.866025]",The Idols Totally Unaware,True
46,6,46:6,The Idols Disown Their Worshipers*,522,503,"[167.4, 46.898, 350.508, 58.898]","[0.323228, 0.06562, 0.676787, 0.08241]",The Idols Disown Their Worshipers*,True
46,13,46:13,Good News,522,503,"[231.69, 544.148, 289.926, 556.148]","[0.447364, 0.761366, 0.559811, 0.778156]",Good News,True
46,15,46:15,40: The Age of Decision *,523,504,"[194.75, 47.498, 324.104, 59.501]","[0.376038, 0.066459, 0.625804, 0.083254]",40: The Age of Decision*,False
46,29,46:29,Believers Among the Jinns*,525,506,"[190.19, 48.548, 327.53, 60.548]","[0.367233, 0.067928, 0.632419, 0.084718]",Believers Among the Jinns*,True
47,18,47:18,End of the World,527,508,"[102.34, 497.598, 189.736, 509.598]","[0.197606, 0.696234, 0.366356, 0.713024]",End of the World*,False
47,20,47:20,Exposing the Hypocrites,528,509,"[198.85, 47.748, 318.934, 59.748]","[0.383954, 0.066809, 0.615822, 0.083599]",Exposing the Hypocrites,True
47,24,47:24,Study the Quran,528,509,"[105.7, 333.348, 189.112, 345.348]","[0.204093, 0.466417, 0.365152, 0.483207]",Study the Quran,True
47,34,47:34,The Great Disaster,529,510,"[99.25, 316.548, 194.866, 328.548]","[0.191639, 0.442911, 0.376262, 0.459701]",The Great Disaster,True
47,30,47:30,Warning to the Arabs,529,510,"[206.5, 611.848, 311.428, 623.848]","[0.398726, 0.856091, 0.601328, 0.872881]",,False
48,10,48:10,You Shall Support God’s Messenger,531,512,"[169.1, 48.448, 350.072, 60.448]","[0.326511, 0.067788, 0.675945, 0.084579]",You Shall Support God's Messenger,False
48,28,48:28,The Great Prophecy*,533,514,"[206.05, 535.048, 312.034, 547.048]","[0.397857, 0.748634, 0.602499, 0.765424]",The Great Prophecy*,True
48,29,48:29,Qualities of the Believers,534,515,"[197.15, 47.948, 321.158, 59.948]","[0.380672, 0.067089, 0.620116, 0.083879]",Qualities of the Believers,True
49,6,49:6,Investigate Rumors Before Believing Them,535,516,"[152.05, 93.198, 364.438, 105.198]","[0.293589, 0.130402, 0.703684, 0.147192]",Investigate Rumors Before Believing Them,True
49,9,49:9,Reconcile The Believers,535,516,"[87.95, 359.748, 207.146, 371.748]","[0.16982, 0.503356, 0.399973, 0.520146]",Reconcile The Believers,True
49,10,49:10,The Real Family,535,516,"[106.9, 512.498, 189.952, 524.498]","[0.20641, 0.717082, 0.366773, 0.733872]",The Real Family,True
49,12,49:12,Suspicion Is Sinful,536,517,"[213.5, 48.198, 307.82, 60.198]","[0.412242, 0.067439, 0.594362, 0.084229]",Suspicion Is Sinful,True
49,13,49:13,The Only Criterion For Distinguishing Among The People,536,517,"[116.05, 129.348, 405.562, 141.348]","[0.224078, 0.180983, 0.78309, 0.197773]",The Only Criterion For Distinguishing Among The People,True
49,17,49:17,Who Is Doing Whom A Favor?,536,517,"[182.3, 553.398, 338.648, 565.398]","[0.351999, 0.774309, 0.653887, 0.791099]",Who Is Doing Whom A Favor?,True
51,47,51:47,“Expansion of the Universe Theory” Confirmed,541,522,"[140.05, 534.948, 376.138, 546.948]","[0.270419, 0.748493, 0.726275, 0.765284]","""Expansion of the Universe Theory"" Confirmed",False
51,56,51:56,The Purpose of Our Existence,542,523,"[184.9, 137.498, 333.556, 149.498]","[0.357019, 0.192386, 0.644055, 0.209176]",The Purpose of Our Existence,True
52,29,52:29,The Messenger,543,524,"[221.15, 574.148, 294.254, 586.148]","[0.427013, 0.803342, 0.568168, 0.820132]",The Messenger,True
52,34,52:34,“Mohammedans” Challenge God and Produce Hadith,544,525,"[123.95, 83.848, 395.9, 95.851]","[0.239332, 0.11732, 0.764433, 0.134114]","""Mohammedans"" Challenge God and Produce Hadith",False
53,19,53:19,The Flimsy Idols,545,526,"[104.75, 357.548, 188.342, 369.548]","[0.202259, 0.500278, 0.363665, 0.517068]",The Flimsy Idols,True
53,29,53:29,Choose Your Friends Carefully,546,527,"[182.05, 97.298, 336.85, 109.298]","[0.351516, 0.136139, 0.650415, 0.152929]",Choose Your Friends Carefully,True
53,45,53:45,The Husband Determines The Baby’s Gender,547,528,"[144.35, 48.548, 373.814, 60.548]","[0.278722, 0.067928, 0.721788, 0.084718]",The Husband Determines The Baby's Gender,False
56,27,56:27,The Lower Heaven,554,535,"[101.9, 191.248, 197.396, 203.248]","[0.196756, 0.267593, 0.381147, 0.284383]",The Lower Heaven,True
56,41,56:41,Hell,554,535,"[138.35, 427.898, 159.794, 439.898]","[0.267137, 0.59871, 0.308542, 0.615501]",Hell,True
56,57,56:57,Reflections,555,536,"[231.0, 135.098, 285.816, 147.098]","[0.446032, 0.189028, 0.551875, 0.205818]",Reflections,True
56,75,56:75,Only the Sincere Can Understand the Quran,555,536,"[147.25, 550.048, 370.054, 562.048]","[0.284321, 0.769621, 0.714528, 0.786412]",Only the Sincere Can Understand the Quran,True
57,12,57:12,The Great Triumph,558,539,"[210.35, 47.348, 308.126, 59.348]","[0.406159, 0.066249, 0.594953, 0.083039]",The Great Triumph,True
57,13,57:13,The Worst Losers,558,539,"[216.1, 127.648, 303.172, 139.648]","[0.417262, 0.178604, 0.585387, 0.195394]",The Worst Losers,True
57,16,57:16,Deterioration of Religion,558,539,"[84.849, 435.198, 209.973, 447.198]","[0.163833, 0.608924, 0.405432, 0.625715]",Deterioration of Religion,True
57,20,57:20,Preoccupation With This Life Condemned,559,540,"[151.55, 106.298, 365.69, 118.298]","[0.292624, 0.148731, 0.706102, 0.165522]",Preoccupation With This Life Condemned,True
57,21,57:21,The Intelligent Alternative,559,540,"[81.25, 274.048, 211.078, 286.048]","[0.156884, 0.383445, 0.407565, 0.400236]",The Intelligent Alternative,True
57,22,57:22,Profound Fact*,559,540,"[106.2, 427.398, 187.1, 439.401]","[0.205059, 0.598011, 0.361267, 0.614806]",Profound Fact*,True
57,25,57:25,Iron: The Most Useful Metal,560,541,"[187.1, 48.348, 331.4, 60.348]","[0.361267, 0.067648, 0.639892, 0.084439]",Iron: The Most Useful Metal,True
57,26,57:26,The Prnnhpts:,560,541,"[227.75, 170.948, 293.114, 182.948]","[0.439757, 0.239189, 0.565966, 0.255979]",The Prophets,False
57,27,57:27,Deterioration of Religion,560,541,"[84.599, 266.348, 210.095, 278.348]","[0.16335, 0.372672, 0.405667, 0.389462]",Deterioration of Religion,True
58,7,58:7,God is With You Now,562,543,"[204.35, 47.148, 315.05, 59.148]","[0.394574, 0.065969, 0.608322, 0.08276]",God is With You Now,True
58,8,58:8,Do Not Conspire,562,543,"[104.3, 199.898, 190.88, 211.898]","[0.20139, 0.279696, 0.368565, 0.296486]",Do Not Conspire,True
58,14,58:14,Choose Your Friends,563,544,"[93.5, 221.248, 199.604, 233.248]","[0.180537, 0.309568, 0.38541, 0.326358]",Choose Your Friends,True
58,22,58:22,Run For Your Life,564,545,"[212.3, 47.248, 305.432, 59.248]","[0.409925, 0.066109, 0.589751, 0.0829]",Run For Your Life,True
59,2,59:2,God Defends the Believers,564,545,"[81.0, 385.748, 214.824, 397.748]","[0.156401, 0.539735, 0.414798, 0.556525]",God Defends the Believers,True
59,7,59:7,The Spoils of War,565,546,"[101.4, 239.948, 192.0, 251.948]","[0.195791, 0.335733, 0.370728, 0.352523]",The Spoils of War,True
59,21,59:21,Greatness of the Quran,567,548,"[87.5, 271.898, 204.728, 283.898]","[0.168952, 0.380437, 0.395304, 0.397227]",Greatness of the Quran,True
59,22,59:22,God,567,548,"[135.69, 366.198, 157.386, 378.198]","[0.262, 0.512381, 0.303893, 0.529171]",God,True
60,4,60:4,Abraham: An Example,568,549,"[88.9, 289.548, 206.992, 301.548]","[0.171655, 0.405133, 0.399676, 0.421923]",Abraham: An Example,True
60,8,60:8,Basic Law Regulating Relations With Unbelievers,569,550,"[134.05, 130.298, 382.87, 142.298]","[0.258834, 0.182312, 0.739274, 0.199102]",Basic Law Regulating Relations With Unbelievers,True
60,10,60:10,In Case of War,569,550,"[107.15, 347.498, 185.018, 359.498]","[0.206893, 0.486216, 0.357247, 0.503006]",In Case of War,True
61,6,61:6,Messenger After Jesus,571,552,"[204.6, 48.198, 313.26, 60.198]","[0.395057, 0.067439, 0.604866, 0.084229]",Messenger After Jesus,True
61,9,61:9,The Great Prophecy,571,552,"[96.349, 221.498, 197.065, 233.498]","[0.186038, 0.309918, 0.380508, 0.326708]",The Great Prophecy,True
61,10,61:10,The Best Deal,571,552,"[111.5, 301.748, 182.588, 313.748]","[0.215293, 0.422203, 0.352555, 0.438993]",The Best Deal,True
62,9,62:9,Important Commandments to All Believers,573,554,"[150.1, 48.698, 367.42, 60.698]","[0.289824, 0.068138, 0.709442, 0.084928]",Important Commandments to All Believers,True
63,4,63:4,A Chip On Their Shoulders,573,554,"[74.75, 527.348, 214.13, 539.348]","[0.144333, 0.73786, 0.413458, 0.75465]",A Chip On Their Shoulders,True
63,6,63:6,The Myth of Intercession Shattered*,574,555,"[171.25, 92.498, 352.03, 104.498]","[0.330662, 0.129423, 0.679726, 0.146213]",The Myth of Intercession Shattered*,True
64,11,64:11,Divine Law,576,557,"[229.3, 90.548, 287.452, 102.548]","[0.44275, 0.126694, 0.555034, 0.143484]",Divine Law,True
66,8,66:8,The Believers Repent,580,561,"[207.0, 47.948, 311.52, 59.948]","[0.399691, 0.067089, 0.601506, 0.083879]",The Believers Repent,True
66,10,66:10,The Myth of Intercession Shattered,580,561,"[59.15, 292.548, 235.622, 304.548]","[0.114211, 0.40933, 0.454957, 0.426121]",The Myth of Intercession Shattered,True
66,11,66:11,Examples of the Believers Pharaoh's Wife,580,561,"[81.95, 445.748, 214.55, 471.798]","[0.158235, 0.623686, 0.414269, 0.660135]",Examples of the Believers Pharaoh's Wife,True
66,12,66:12,Mary,580,561,"[246.35, 570.198, 272.594, 582.198]","[0.475671, 0.797815, 0.526345, 0.814605]",Mary,True
67,2,67:2,The Purpose of Our Life*,581,562,"[194.75, 139.048, 323.558, 151.048]","[0.376038, 0.194555, 0.62475, 0.211345]",The Purpose of Our Life*,True
68,28,68:28,They Should Have Said: “God Willing. ”,584,565,"[48.35, 261.948, 251.81, 273.948]","[0.093358, 0.366515, 0.486214, 0.383305]","They Should Have Said: ""God Willing.""",False
69,19,69:19,The Believers,586,567,"[115.8, 247.748, 182.4, 259.748]","[0.223595, 0.346647, 0.352192, 0.363437]",The Believers,True
69,25,69:25,The Disbelievers,586,567,"[107.9, 413.748, 189.716, 425.748]","[0.208341, 0.578912, 0.366318, 0.595702]",The Disbelievers,True
69,44,69:44,Muhammad Forbidden from Issuing Any Religious Teachings,587,568,"[64.2, 180.348, 247.692, 206.848]","[0.123962, 0.252341, 0.478262, 0.28942]",Muhammad Forbidden from Issuing Any Religious Teachings,True
72,19,72:19,God’s Messenger of the Covenant*,592,573,"[173.15, 154.548, 347.402, 166.548]","[0.334331, 0.216242, 0.67079, 0.233033]",God's Messenger of the Covenant*,False
74,30,74:30,The Quran’s Common Denominator,595,576,"[166.9, 134.348, 352.168, 146.348]","[0.322263, 0.187979, 0.679992, 0.204769]",The Quran's Common Denominator,False
74,35,74:35,One of the Great Miracles,595,576,"[80.75, 448.298, 212.186, 460.298]","[0.155918, 0.627254, 0.409705, 0.644044]",One of the Great Miracles,True
75,16,75:16,Muhammad Forbidden From Explaining the Quran,596,577,"[128.75, 586.048, 389.246, 598.048]","[0.2486, 0.819992, 0.751585, 0.836782]",Muhammad Forbidden From Explaining the Quran,True
81,15,81:15,God’s Messenger of the Covenant,605,586,"[61.799, 276.198, 230.579, 288.198]","[0.119326, 0.386454, 0.445219, 0.403244]",God's Messenger of the Covenant,False
82,6,82:6,Reflect on God’s Creations,606,587,"[192.6, 161.348, 327.9, 173.348]","[0.371886, 0.225757, 0.633134, 0.242547]",Reflect on God's Creations,False
83,7,83:7,Numerically Structured Books,607,588,"[183.69, 48.798, 334.638, 60.798]","[0.354682, 0.068278, 0.646144, 0.085068]",Numerically Structured Books,True
110,1,110:1,(Al-Nassr) ^ [Last Sura Revealed]*,622,603,"[44.5, 211.828, 218.44, 245.778]","[0.085924, 0.296388, 0.42178, 0.34389]",,False
