pdf_page,printed_page,block_order,text,clean_text,bbox,bbox_normalized
730,715,20,16:90; 17:38,16:90; 17:38,"[39.35, 619.14, 185.35, 629.019]","[0.07598, 0.866294, 0.357888, 0.880117]"
730,715,20,"results of 2:81; 4:85,123,168; 6:120;","results of 2:81; 4:85,123,168; 6:120;","[39.35, 629.019, 185.35, 638.898]","[0.07598, 0.880117, 0.357888, 0.893939]"
730,715,20,17:7; 18:87; 21:77; 25:19; 27:90;,17:7; 18:87; 21:77; 25:19; 27:90;,"[39.35, 638.898, 185.35, 648.777]","[0.07598, 0.893939, 0.357888, 0.907762]"
730,715,20,"28:84; 35:10,43; 51:59; 99:8","28:84; 35:10,43; 51:59; 99:8","[39.35, 648.777, 185.35, 658.656]","[0.07598, 0.907762, 0.357888, 0.921584]"
730,715,20,Evolution 7:11; 15:28-29; 18:37;,Evolution 7:11; 15:28-29; 18:37;,"[39.35, 658.656, 185.35, 668.535]","[0.07598, 0.921584, 0.357888, 0.935407]"
730,715,21,in heavenly society 38:69,in heavenly society 38:69,"[340.45, 547.351, 444.7, 557.89]","[0.657366, 0.765848, 0.85866, 0.780594]"
730,715,21,in hell 38:64; 50:28,in hell 38:64; 50:28,"[340.45, 557.89, 444.7, 568.429]","[0.657366, 0.780594, 0.85866, 0.79534]"
730,715,21,"Fifth 24:7,9","Fifth 24:7,9","[340.45, 568.429, 444.7, 578.968]","[0.657366, 0.79534, 0.85866, 0.810086]"
730,715,21,Fifty 29:14; 70:4,Fifty 29:14; 70:4,"[340.45, 578.968, 444.7, 589.507]","[0.657366, 0.810086, 0.85866, 0.824832]"
730,715,21,Fig 95:1,Fig 95:1,"[340.45, 589.507, 444.7, 600.046]","[0.657366, 0.824832, 0.85866, 0.839578]"
730,715,21,Fighting (see also War),Fighting (see also War),"[340.45, 600.046, 444.7, 610.585]","[0.657366, 0.839578, 0.85866, 0.854324]"
730,715,22,"happy 3:106,107; 10:26; 48:29;","happy 3:106,107; 10:26; 48:29;","[191.13, 554.201, 332.84, 564.07]","[0.369048, 0.775432, 0.642672, 0.789241]"
730,715,22,75:22; 80:38; 83:24; 88:8,75:22; 80:38; 83:24; 88:8,"[191.13, 564.07, 332.84, 573.939]","[0.369048, 0.789241, 0.642672, 0.80305]"
730,715,22,miserable 3:106; 8:50; 10:27; 14:50;,miserable 3:106; 8:50; 10:27; 14:50;,"[191.13, 573.939, 332.84, 583.809]","[0.369048, 0.80305, 0.642672, 0.816858]"
730,715,22,16:58; 18:29; 21:39; 22:72; 39:60;,16:58; 18:29; 21:39; 22:72; 39:60;,"[191.13, 583.809, 332.84, 593.678]","[0.369048, 0.816858, 0.642672, 0.830667]"
730,715,22,47:27; 67:27; 75:24; 80:40; 88:2,47:27; 67:27; 75:24; 80:40; 88:2,"[191.13, 593.678, 332.84, 603.547]","[0.369048, 0.830667, 0.642672, 0.844476]"
730,715,22,washing 4:43; 5:6,washing 4:43; 5:6,"[191.13, 603.547, 332.84, 613.416]","[0.369048, 0.844476, 0.642672, 0.858285]"
730,715,22,Faith,Faith,"[191.13, 613.416, 332.84, 623.285]","[0.369048, 0.858285, 0.642672, 0.872094]"
730,715,23,"in cause of God 2:190-194,244;","in cause of God 2:190-194,244;","[340.3, 612.151, 477.09, 622.349]","[0.657077, 0.856515, 0.921201, 0.870784]"
730,715,23,"3:13,167,173,195; 4:74-76,84; 5:33;","3:13,167,173,195; 4:74-76,84; 5:33;","[340.3, 622.349, 477.09, 632.547]","[0.657077, 0.870784, 0.921201, 0.885052]"
730,715,23,"8:39; 9:12-14,29,36,111,123; 48:22","8:39; 9:12-14,29,36,111,123; 48:22","[340.3, 632.547, 477.09, 642.744]","[0.657077, 0.885052, 0.921201, 0.899321]"
730,715,23,in hell 7:38-39,in hell 7:38-39,"[340.3, 642.744, 477.09, 652.942]","[0.657077, 0.899321, 0.921201, 0.913589]"
730,715,23,"test 2:246,249-251; 3:167,173;4:77","test 2:246,249-251; 3:167,173;4:77","[340.3, 652.942, 477.09, 663.14]","[0.657077, 0.913589, 0.921201, 0.927858]"
730,715,23,Fingerprints 75:4,Fingerprints 75:4,"[340.3, 663.14, 477.09, 673.338]","[0.657077, 0.927858, 0.921201, 0.942126]"
730,715,23,Fingers 2:19; 3:119; 8:12; 71:7; 75:4,Fingers 2:19; 3:119; 8:12; 71:7; 75:4,"[340.3, 673.338, 477.09, 683.535]","[0.657077, 0.942126, 0.921201, 0.956395]"
730,715,24,"accepting 3:193; 42:52; 49:11,17","accepting 3:193; 42:52; 49:11,17","[191.05, 624.601, 329.6, 634.382]","[0.368894, 0.873935, 0.636416, 0.88762]"
730,715,24,"rejecting 5:5; 9:12,23,124; 30:60;","rejecting 5:5; 9:12,23,124; 30:60;","[191.05, 634.382, 329.6, 644.162]","[0.368894, 0.88762, 0.636416, 0.901305]"
730,715,24,95:7; 107:1,95:7; 107:1,"[191.05, 644.162, 329.6, 653.943]","[0.368894, 0.901305, 0.636416, 0.91499]"
730,715,24,"strengthening 3:173,186; 5:93; 8:2;","strengthening 3:173,186; 5:93; 8:2;","[191.05, 653.943, 329.6, 663.724]","[0.368894, 0.91499, 0.636416, 0.928675]"
730,715,24,9:124; 33:22; 48:4; 58:22; 74:31,9:124; 33:22; 48:4; 58:22; 74:31,"[191.05, 663.724, 329.6, 673.505]","[0.368894, 0.928675, 0.636416, 0.94236]"
730,715,24,"Faithful, God is 59:23","Faithful, God is 59:23","[191.05, 673.505, 329.6, 683.285]","[0.368894, 0.94236, 0.636416, 0.956045]"
730,715,25,23:12-15; 24:45,23:12-15; 24:45,"[39.25, 670.601, 147.778, 680.068]","[0.075787, 0.938297, 0.285341, 0.951543]"
730,715,25,Examples (see also Lessons),Examples (see also Lessons),"[39.25, 680.068, 147.778, 689.534]","[0.075787, 0.951543, 0.285341, 0.964788]"
731,716,1,Fire 7:12; 13:17; 15:27; 20:10; 21:69;,Fire 7:12; 13:17; 15:27; 20:10; 21:69;,"[37.549, 16.351, 179.938, 27.246]","[0.072502, 0.022878, 0.347438, 0.038123]"
731,716,1,27:7; 28:29; 29:24; 37:97; 38:76;,27:7; 28:29; 29:24; 37:97; 38:76;,"[37.549, 27.246, 179.938, 38.142]","[0.072502, 0.038123, 0.347438, 0.053368]"
731,716,1,"55:15,35; 56:71; 85:5","55:15,35; 56:71; 85:5","[37.549, 38.142, 179.938, 49.038]","[0.072502, 0.053368, 0.347438, 0.068613]"
731,716,1,"Fish 7:163; 18:61,63;21:87;37:142;68:48","Fish 7:163; 18:61,63;21:87;37:142;68:48","[37.549, 49.038, 179.938, 59.933]","[0.072502, 0.068613, 0.347438, 0.083858]"
731,716,1,Fishing 5:96; 18:79,Fishing 5:96; 18:79,"[37.549, 59.933, 179.938, 70.829]","[0.072502, 0.083858, 0.347438, 0.099103]"
731,716,1,"Fist, of God 39:67","Fist, of God 39:67","[37.549, 70.829, 179.938, 81.724]","[0.072502, 0.099103, 0.347438, 0.114348]"
731,716,1,Five 18:22; 58:7,Five 18:22; 58:7,"[37.549, 81.724, 179.938, 92.62]","[0.072502, 0.114348, 0.347438, 0.129592]"
731,716,1,Five-thousand 3:125,Five-thousand 3:125,"[37.549, 92.62, 179.938, 103.515]","[0.072502, 0.129592, 0.347438, 0.144837]"
731,716,1,Flawless 10:36; 18:1; 50:6; 67:3,Flawless 10:36; 18:1; 50:6; 67:3,"[37.549, 103.515, 179.938, 114.411]","[0.072502, 0.144837, 0.347438, 0.160082]"
731,716,1,Flesh 2:259; 23:14; 49:12,Flesh 2:259; 23:14; 49:12,"[37.549, 114.411, 179.938, 125.306]","[0.072502, 0.160082, 0.347438, 0.175327]"
731,716,1,Flood 7:133; 29:14; 34:16; 69:11,Flood 7:133; 29:14; 34:16; 69:11,"[37.549, 125.306, 179.938, 136.202]","[0.072502, 0.175327, 0.347438, 0.190572]"
731,716,1,Fly 22:73,Fly 22:73,"[37.549, 136.202, 179.938, 147.097]","[0.072502, 0.190572, 0.347438, 0.205817]"
731,716,1,Foam 13:17,Foam 13:17,"[37.549, 147.097, 179.938, 157.993]","[0.072502, 0.205817, 0.347438, 0.221062]"
731,716,1,"Folding, of heavens 21:104; 39:67","Folding, of heavens 21:104; 39:67","[37.549, 157.993, 179.938, 168.888]","[0.072502, 0.221062, 0.347438, 0.236307]"
731,716,1,Followers,Followers,"[37.549, 168.888, 179.938, 179.784]","[0.072502, 0.236307, 0.347438, 0.251552]"
731,716,2,"Forgiver, God is 2:173,182,192,199,","Forgiver, God is 2:173,182,192,199,","[187.56, 17.401, 331.5, 27.183]","[0.362155, 0.024347, 0.640085, 0.038034]"
731,716,2,"218,225,226,235; 3:31,129,155;","218,225,226,235; 3:31,129,155;","[187.56, 27.183, 331.5, 36.965]","[0.362155, 0.038034, 0.640085, 0.051721]"
731,716,2,"4:23,25,43,96,99,100,106,129,152;","4:23,25,43,96,99,100,106,129,152;","[187.56, 36.965, 331.5, 46.747]","[0.362155, 0.051721, 0.640085, 0.065407]"
731,716,2,"5:3,39,74,98,101; 6:54,145,165;7:155;","5:3,39,74,98,101; 6:54,145,165;7:155;","[187.56, 46.747, 331.5, 56.529]","[0.362155, 0.065407, 0.640085, 0.079094]"
731,716,2,"8:69,70; 9:5,27,91,99,102; 10:107;","8:69,70; 9:5,27,91,99,102; 10:107;","[187.56, 56.529, 331.5, 66.31]","[0.362155, 0.079094, 0.640085, 0.092781]"
731,716,2,"11:41; 12:53,98; 14:36; 15:49; 16:18,","11:41; 12:53,98; 14:36; 15:49; 16:18,","[187.56, 66.31, 331.5, 76.092]","[0.362155, 0.092781, 0.640085, 0.106468]"
731,716,2,"115; 17:44; 22:60; 24:5,22,33,62;","115; 17:44; 22:60; 24:5,22,33,62;","[187.56, 76.092, 331.5, 85.874]","[0.362155, 0.106468, 0.640085, 0.120154]"
731,716,2,"28:16; 33:5,24,50,59,73; 34:2; 39:53;","28:16; 33:5,24,50,59,73; 34:2; 39:53;","[187.56, 85.874, 331.5, 95.656]","[0.362155, 0.120154, 0.640085, 0.133841]"
731,716,2,"40:3,42; 41:32; 42:5,23; 46:8; 48:14;","40:3,42; 41:32; 42:5,23; 46:8; 48:14;","[187.56, 95.656, 331.5, 105.438]","[0.362155, 0.133841, 0.640085, 0.147528]"
731,716,2,"49:5,14; 57:28; 58:2,12; 60:7,12;","49:5,14; 57:28; 58:2,12; 60:7,12;","[187.56, 105.438, 331.5, 115.22]","[0.362155, 0.147528, 0.640085, 0.161214]"
731,716,2,64:14; 66:1; 67:2; 73:20; 85:14,64:14; 66:1; 67:2; 73:20; 85:14,"[187.56, 115.22, 331.5, 125.002]","[0.362155, 0.161214, 0.640085, 0.174901]"
731,716,2,Forsaking,Forsaking,"[187.56, 125.002, 331.5, 134.784]","[0.362155, 0.174901, 0.640085, 0.188588]"
731,716,3,"Gain 2:79,174; 3:77,199; 5:44; 9:42,74","Gain 2:79,174; 3:77,199; 5:44; 9:42,74","[336.7, 17.901, 476.49, 28.484]","[0.650125, 0.025047, 0.920042, 0.039855]"
731,716,3,Gambling 2:219; 5:90-91,Gambling 2:219; 5:90-91,"[336.7, 28.484, 476.49, 39.068]","[0.650125, 0.039855, 0.920042, 0.054663]"
731,716,3,Game 5:94-95,Game 5:94-95,"[336.7, 39.068, 476.49, 49.651]","[0.650125, 0.054663, 0.920042, 0.069471]"
731,716,3,Gardens,Gardens,"[336.7, 49.651, 476.49, 60.234]","[0.650125, 0.069471, 0.920042, 0.084279]"
731,716,4,"earthly 2:265-266; 6:99,141; 13:4;","earthly 2:265-266; 6:99,141; 13:4;","[335.4, 61.801, 482.09, 71.869]","[0.647615, 0.086471, 0.930855, 0.100559]"
731,716,4,"17:91; 26:57,134,147; 27:60; 34:15-","17:91; 26:57,134,147; 27:60; 34:15-","[335.4, 71.869, 482.09, 81.938]","[0.647615, 0.100559, 0.930855, 0.114646]"
731,716,4,16; 36:34; 44:25; 50:9; 68:17; 71:12;,16; 36:34; 44:25; 50:9; 68:17; 71:12;,"[335.4, 81.938, 482.09, 92.006]","[0.647615, 0.114646, 0.930855, 0.128733]"
731,716,4,78:16,78:16,"[335.4, 92.006, 482.09, 102.074]","[0.647615, 0.128733, 0.930855, 0.142821]"
731,716,4,"heavenly 2:25;3:136,195,198;4:13,57,","heavenly 2:25;3:136,195,198;4:13,57,","[335.4, 102.074, 482.09, 112.142]","[0.647615, 0.142821, 0.930855, 0.156908]"
731,716,4,"122;5:12,85,119;9:21,72,89,100;10:9;","122;5:12,85,119;9:21,72,89,100;10:9;","[335.4, 112.142, 482.09, 122.211]","[0.647615, 0.156908, 0.930855, 0.170996]"
731,716,4,"13:23;14:23;15:45;16:31;18:31,107;","13:23;14:23;15:45;16:31;18:31,107;","[335.4, 122.211, 482.09, 132.279]","[0.647615, 0.170996, 0.930855, 0.185083]"
731,716,4,"19:61;20:76;22:14,23r56;25:10;31:8;","19:61;20:76;22:14,23r56;25:10;31:8;","[335.4, 132.279, 482.09, 142.347]","[0.647615, 0.185083, 0.930855, 0.199171]"
731,716,4,35:33;37:43;38:50;40:8;42:22;44:52;,35:33;37:43;38:50;40:8;42:22;44:52;,"[335.4, 142.347, 482.09, 152.416]","[0.647615, 0.199171, 0.930855, 0.213258]"
731,716,4,"47:12;48:5,17;51:15;52:17;54:54;55:","47:12;48:5,17;51:15;52:17;54:54;55:","[335.4, 152.416, 482.09, 162.484]","[0.647615, 0.213258, 0.930855, 0.227345]"
731,716,4,"54,62; 56:12,89;57:12; 58:22; 61:12;","54,62; 56:12,89;57:12; 58:22; 61:12;","[335.4, 162.484, 482.09, 172.552]","[0.647615, 0.227345, 0.930855, 0.241433]"
731,716,4,64:9; 65:11; 66:8; 68:34; 69:22;,64:9; 65:11; 66:8; 68:34; 69:22;,"[335.4, 172.552, 482.09, 182.62]","[0.647615, 0.241433, 0.930855, 0.25552]"
731,716,4,70:38; 78:32; 85:11; 98:8,70:38; 78:32; 85:11; 98:8,"[335.4, 182.62, 482.09, 192.689]","[0.647615, 0.25552, 0.930855, 0.269608]"
731,716,4,"Garlands 5:2,97","Garlands 5:2,97","[335.4, 192.689, 482.09, 202.757]","[0.647615, 0.269608, 0.930855, 0.283695]"
731,716,4,Garlic 2:61,Garlic 2:61,"[335.4, 202.757, 482.09, 212.825]","[0.647615, 0.283695, 0.930855, 0.297783]"
731,716,4,Garments (see also Clothes) 7:26-,Garments (see also Clothes) 7:26-,"[335.4, 212.825, 482.09, 222.894]","[0.647615, 0.297783, 0.930855, 0.31187]"
731,716,4,27; 14:50; 16:81; 18:31; 22:19;,27; 14:50; 16:81; 18:31; 22:19;,"[335.4, 222.894, 482.09, 232.962]","[0.647615, 0.31187, 0.930855, 0.325957]"
731,716,4,24:31; 33:59; 76:21,24:31; 33:59; 76:21,"[335.4, 232.962, 482.09, 243.03]","[0.647615, 0.325957, 0.930855, 0.340045]"
731,716,4,"Gas, nullifies ablution 4:43; 5:6","Gas, nullifies ablution 4:43; 5:6","[335.4, 243.03, 482.09, 253.098]","[0.647615, 0.340045, 0.930855, 0.354132]"
731,716,4,pre-creation of universe 41:11,pre-creation of universe 41:11,"[335.4, 253.098, 482.09, 263.167]","[0.647615, 0.354132, 0.930855, 0.36822]"
731,716,4,Gates,Gates,"[335.4, 263.167, 482.09, 273.235]","[0.647615, 0.36822, 0.930855, 0.382307]"
731,716,5,evil 6:120; 12:37; 19:46; 33:33,evil 6:120; 12:37; 19:46; 33:33,"[187.309, 136.701, 307.75, 147.067]","[0.36167, 0.19127, 0.594227, 0.205775]"
731,716,5,of good 2:130; 3:199; 60:11,of good 2:130; 3:199; 60:11,"[187.309, 147.067, 307.75, 157.434]","[0.36167, 0.205775, 0.594227, 0.22028]"
731,716,5,Forty 2:51; 5:26; 7:142; 46:15,Forty 2:51; 5:26; 7:142; 46:15,"[187.309, 157.434, 307.75, 167.8]","[0.36167, 0.22028, 0.594227, 0.234784]"
731,716,5,Foster mothers 4:23,Foster mothers 4:23,"[187.309, 167.8, 307.75, 178.167]","[0.36167, 0.234784, 0.594227, 0.249289]"
731,716,5,Foundations 2:127; 9:109; 14:26;,Foundations 2:127; 9:109; 14:26;,"[187.309, 178.167, 307.75, 188.533]","[0.36167, 0.249289, 0.594227, 0.263793]"
731,716,6,"of Abraham 2:135; 3:68,95; 4:125;","of Abraham 2:135; 3:68,95; 4:125;","[38.039, 181.801, 181.989, 191.577]","[0.073448, 0.254374, 0.351398, 0.268052]"
731,716,6,12:38; 14:36; 16:123,12:38; 14:36; 16:123,"[38.039, 191.577, 181.989, 201.353]","[0.073448, 0.268052, 0.351398, 0.281731]"
731,716,6,"of previous scripture 2:101,105,109,","of previous scripture 2:101,105,109,","[38.039, 201.353, 181.989, 211.129]","[0.073448, 0.281731, 0.351398, 0.29541]"
731,716,6,"145;3:19,69,73;5:19;9:29;57:29;98:1","145;3:19,69,73;5:19;9:29;57:29;98:1","[38.039, 211.129, 181.989, 220.905]","[0.073448, 0.29541, 0.351398, 0.309088]"
731,716,6,"of Satan 2:168,208; 4:83; 6:162;","of Satan 2:168,208; 4:83; 6:162;","[38.039, 220.905, 181.989, 230.682]","[0.073448, 0.309088, 0.351398, 0.322767]"
731,716,6,"16:120; 22:3; 24:21,221; 34:20","16:120; 22:3; 24:21,221; 34:20","[38.039, 230.682, 181.989, 240.458]","[0.073448, 0.322767, 0.351398, 0.336446]"
731,716,6,Food,Food,"[38.039, 240.458, 181.989, 250.234]","[0.073448, 0.336446, 0.351398, 0.350124]"
731,716,7,16:26; 81:20,16:26; 81:20,"[187.19, 190.235, 310.982, 200.01]","[0.36144, 0.266175, 0.600467, 0.279852]"
731,716,7,"Four 2:226,234,260; 4:3,15; 9:2,36;","Four 2:226,234,260; 4:3,15; 9:2,36;","[187.19, 200.01, 310.982, 209.785]","[0.36144, 0.279852, 0.600467, 0.293529]"
731,716,8,"24:4,6,8,13,45; 35:1; 41:10","24:4,6,8,13,45; 35:1; 41:10","[186.59, 211.701, 327.19, 222.142]","[0.360282, 0.29621, 0.631763, 0.310819]"
731,716,8,Fourth 18:22; 58:7,Fourth 18:22; 58:7,"[186.59, 222.142, 327.19, 232.584]","[0.360282, 0.310819, 0.631763, 0.325429]"
731,716,8,Freedom of religion 2:256;4:90; 10:99,Freedom of religion 2:256;4:90; 10:99,"[186.59, 232.584, 327.19, 243.025]","[0.360282, 0.325429, 0.631763, 0.340038]"
731,716,8,18:29; 50:45; 88:21-22,18:29; 50:45; 88:21-22,"[186.59, 243.025, 327.19, 253.467]","[0.360282, 0.340038, 0.631763, 0.354648]"
731,716,8,"Freeing, of slaves 2:177,178; 4:25,92;","Freeing, of slaves 2:177,178; 4:25,92;","[186.59, 253.467, 327.19, 263.908]","[0.360282, 0.354648, 0.631763, 0.369258]"
731,716,8,5:89; 9:60; 24:33; 58:3-4; 90:13,5:89; 9:60; 24:33; 58:3-4; 90:13,"[186.59, 263.908, 327.19, 274.35]","[0.360282, 0.369258, 0.631763, 0.383867]"
731,716,8,Friday prayer 62:9,Friday prayer 62:9,"[186.59, 274.35, 327.19, 284.792]","[0.360282, 0.383867, 0.631763, 0.398477]"
731,716,8,Friends,Friends,"[186.59, 284.792, 327.19, 295.233]","[0.360282, 0.398477, 0.631763, 0.413087]"
731,716,9,"messengers ate 5:75; 21:8; 25:7,20","messengers ate 5:75; 21:8; 25:7,20","[38.06, 252.401, 175.9, 262.463]","[0.073489, 0.353157, 0.339641, 0.367235]"
731,716,9,"prohibitions 2:168,172-176; 3:93;","prohibitions 2:168,172-176; 3:93;","[38.06, 262.463, 175.9, 272.524]","[0.073489, 0.367235, 0.339641, 0.381313]"
731,716,9,"5:3-5,87-88,93; 16:112-116; 22:30","5:3-5,87-88,93; 16:112-116; 22:30","[38.06, 272.524, 175.9, 282.586]","[0.073489, 0.381313, 0.339641, 0.395391]"
731,716,9,pronounce God’s name 6:118-121,pronounce God’s name 6:118-121,"[38.06, 282.586, 175.9, 292.648]","[0.073489, 0.395391, 0.339641, 0.409469]"
731,716,9,"Fools 2:13,142; 7:155; 39:64; 72:4","Fools 2:13,142; 7:155; 39:64; 72:4","[38.06, 292.648, 175.9, 302.709]","[0.073489, 0.409469, 0.339641, 0.423548]"
731,716,9,Foothold 2:250;3:147;8:11;16:94;47:7,Foothold 2:250;3:147;8:11;16:94;47:7,"[38.06, 302.709, 175.9, 312.771]","[0.073489, 0.423548, 0.339641, 0.437626]"
731,716,9,Footsteps 7:173; 11:109; 18:64;,Footsteps 7:173; 11:109; 18:64;,"[38.06, 312.771, 175.9, 322.833]","[0.073489, 0.437626, 0.339641, 0.451704]"
731,716,10,here 2:58; 4:154; 5:25; 6:44; 7:161;,here 2:58; 4:154; 5:25; 6:44; 7:161;,"[334.54, 275.051, 479.48, 284.876]","[0.645955, 0.384848, 0.925816, 0.398596]"
731,716,10,23:77; 54:11,23:77; 54:11,"[334.54, 284.876, 479.48, 294.702]","[0.645955, 0.398596, 0.925816, 0.412344]"
731,716,10,in hereafter 7:40; 13:23; 15:44; 16:29;,in hereafter 7:40; 13:23; 15:44; 16:29;,"[334.54, 294.702, 479.48, 304.528]","[0.645955, 0.412344, 0.925816, 0.426091]"
731,716,10,39:71-73;40:76;43:34;57:13;78:19,39:71-73;40:76;43:34;57:13;78:19,"[334.54, 304.528, 479.48, 314.353]","[0.645955, 0.426091, 0.925816, 0.439839]"
731,716,10,Gathering,Gathering,"[334.54, 314.353, 479.48, 324.179]","[0.645955, 0.439839, 0.925816, 0.453587]"
731,716,10,clouds 7:57,clouds 7:57,"[334.54, 324.179, 479.48, 334.004]","[0.645955, 0.453587, 0.925816, 0.467335]"
731,716,10,miracles 6:111,miracles 6:111,"[334.54, 334.004, 479.48, 343.83]","[0.645955, 0.467335, 0.925816, 0.481083]"
731,716,10,"souls 2:203;3:9,25,158;4:87,140,172;","souls 2:203;3:9,25,158;4:87,140,172;","[334.54, 343.83, 479.48, 353.655]","[0.645955, 0.481083, 0.925816, 0.49483]"
731,716,10,"5:96,109; 6:12,22,38,51,72,128; 7:38,","5:96,109; 6:12,22,38,51,72,128; 7:38,","[334.54, 353.655, 479.48, 363.481]","[0.645955, 0.49483, 0.925816, 0.508578]"
731,716,10,"172;8:24,36; 10:28,45; 11:103;15:25;","172;8:24,36; 10:28,45; 11:103;15:25;","[334.54, 363.481, 479.48, 373.306]","[0.645955, 0.508578, 0.925816, 0.522326]"
731,716,10,"17:97; 18:47,99; 19:68,85;23:79;25:17,","17:97; 18:47,99; 19:68,85;23:79;25:17,","[334.54, 373.306, 479.48, 383.132]","[0.645955, 0.522326, 0.925816, 0.536074]"
731,716,10,"34;28:61;34:26,40;37:2,22;41:19;42:7,","34;28:61;34:26,40;37:2,22;41:19;42:7,","[334.54, 383.132, 479.48, 392.957]","[0.645955, 0.536074, 0.925816, 0.549821]"
731,716,10,"15,29,26; 46:6; 50:44; 56:50; 58:9;","15,29,26; 46:6; 50:44; 56:50; 58:9;","[334.54, 392.957, 479.48, 402.783]","[0.645955, 0.549821, 0.925816, 0.563569]"
731,716,10,"64:9; 67:15,24; 77:38; 81:5","64:9; 67:15,24; 77:38; 81:5","[334.54, 402.783, 479.48, 412.608]","[0.645955, 0.563569, 0.925816, 0.577317]"
731,716,10,Gehenna (see also Hell) 11:119;,Gehenna (see also Hell) 11:119;,"[334.54, 412.608, 479.48, 422.434]","[0.645955, 0.577317, 0.925816, 0.591065]"
731,716,11,choose carefully 3:28; 25:27-28,choose carefully 3:28; 25:27-28,"[186.7, 296.901, 315.3, 306.777]","[0.360494, 0.41542, 0.608805, 0.429239]"
731,716,11,"in hell 6:129; 26:101; 37:51,55;","in hell 6:129; 26:101; 37:51,55;","[186.7, 306.777, 315.3, 316.654]","[0.360494, 0.429239, 0.608805, 0.443058]"
731,716,11,40:18; 43:67; 44:41; 46:32; 70:10,40:18; 43:67; 44:41; 46:32; 70:10,"[186.7, 316.654, 315.3, 326.53]","[0.360494, 0.443058, 0.608805, 0.456877]"
731,716,11,messengers 4:125; 7:184; 34:46;,messengers 4:125; 7:184; 34:46;,"[186.7, 326.53, 315.3, 336.406]","[0.360494, 0.456877, 0.608805, 0.470696]"
731,716,11,53:2; 81:22,53:2; 81:22,"[186.7, 336.406, 315.3, 346.282]","[0.360494, 0.470696, 0.608805, 0.484514]"
731,716,11,Frogs 7:133,Frogs 7:133,"[186.7, 346.282, 315.3, 356.159]","[0.360494, 0.484514, 0.608805, 0.498333]"
731,716,11,Fruit,Fruit,"[186.7, 356.159, 315.3, 366.035]","[0.360494, 0.498333, 0.608805, 0.512152]"
731,716,12,37:70; 43:22,37:70; 43:22,"[38.149, 324.401, 94.649, 333.918]","[0.073661, 0.453898, 0.182755, 0.467214]"
731,716,12,Forbidding,Forbidding,"[38.149, 333.918, 94.649, 343.435]","[0.073661, 0.467214, 0.182755, 0.48053]"
731,716,13,"evil 3:104,110,114; 9:71,112; 31:17","evil 3:104,110,114; 9:71,112; 31:17","[38.04, 345.401, 174.44, 355.079]","[0.07345, 0.483281, 0.336822, 0.496822]"
731,716,13,righteousness 9:67; 68:12,righteousness 9:67; 68:12,"[38.04, 355.079, 174.44, 364.756]","[0.07345, 0.496822, 0.336822, 0.510363]"
731,716,13,Forcing,Forcing,"[38.04, 364.756, 174.44, 374.434]","[0.07345, 0.510363, 0.336822, 0.523904]"
731,716,14,"as signs 2:22; 6:99,141; 7:57; 13:3;","as signs 2:22; 6:99,141; 7:57; 13:3;","[186.51, 367.951, 327.21, 377.67]","[0.360127, 0.514833, 0.631802, 0.528432]"
731,716,14,14:32; 16:11; 23:19; 26:148; 35:27,14:32; 16:11; 23:19; 26:148; 35:27,"[186.51, 377.67, 327.21, 387.389]","[0.360127, 0.528432, 0.631802, 0.542031]"
731,716,14,41:47; 50:10; 55:11; 80:31,41:47; 50:10; 55:11; 80:31,"[186.51, 387.389, 327.21, 397.108]","[0.360127, 0.542031, 0.631802, 0.555629]"
731,716,14,in heaven 2:25; 36:57; 37:42; 38:51;,in heaven 2:25; 36:57; 37:42; 38:51;,"[186.51, 397.108, 327.21, 406.827]","[0.360127, 0.555629, 0.631802, 0.569228]"
731,716,14,"43:73; 44:55; 47:15; 52:22; 55:52,54,","43:73; 44:55; 47:15; 52:22; 55:52,54,","[186.51, 406.827, 327.21, 416.547]","[0.360127, 0.569228, 0.631802, 0.582827]"
731,716,14,"68; 56:20,29,32; 69:23; 76:14; 77:42","68; 56:20,29,32; 69:23; 76:14; 77:42","[186.51, 416.547, 327.21, 426.266]","[0.360127, 0.582827, 0.631802, 0.596426]"
731,716,14,Fuel 2:24; 3:10; 21:98; 24:35; 36:80;,Fuel 2:24; 3:10; 21:98; 24:35; 36:80;,"[186.51, 426.266, 327.21, 435.985]","[0.360127, 0.596426, 0.631802, 0.610025]"
731,716,15,"into sin 2:173; 3:28; 5:3; 6:119,145;","into sin 2:173; 3:28; 5:3; 6:119,145;","[37.89, 376.351, 177.1, 386.54]","[0.073161, 0.526586, 0.341958, 0.540843]"
731,716,15,20:73; 24:33,20:73; 24:33,"[37.89, 386.54, 177.1, 396.73]","[0.073161, 0.540843, 0.341958, 0.5551]"
731,716,15,none in divorce 2:231; 4:19,none in divorce 2:231; 4:19,"[37.89, 396.73, 177.1, 406.919]","[0.073161, 0.5551, 0.341958, 0.569357]"
731,716,15,no compulsion in religion 2:256;,no compulsion in religion 2:256;,"[37.89, 406.919, 177.1, 417.108]","[0.073161, 0.569357, 0.341958, 0.583613]"
